Price,Close,High,Low,Open,Volume
Ticker,GE=F,GE=F,GE=F,GE=F,GE=F
Date,,,,,
2012-05-20,99.51249694824219,99.5199966430664,99.5,99.5,578322
2012-05-27,99.5199966430664,99.52749633789062,99.51000213623047,99.51249694824219,675766
2012-06-03,99.5250015258789,99.52999877929688,99.51750183105469,99.51750183105469,414645
2012-06-10,99.53250122070312,99.53500366210938,99.5250015258789,99.52999877929688,558262
2012-06-17,99.55500030517578,99.56500244140625,99.52749633789062,99.53250122070312,79853
2012-06-24,99.5425033569336,99.56999969482422,99.5374984741211,99.55750274658203,56876
2012-07-01,99.54750061035156,99.55000305175781,99.5374984741211,99.54000091552734,15037
2012-07-08,99.54750061035156,99.55500030517578,99.54499816894531,99.55249786376953,23632
2012-07-15,99.58000183105469,99.59249877929688,99.5448989868164,99.54499816894531,39275
2012-07-22,99.58000183105469,99.58499908447266,99.57250213623047,99.57499694824219,18564
2012-07-29,99.56999969482422,99.59249877929688,99.56500244140625,99.5824966430664,37173
2012-08-05,99.56500244140625,99.56999969482422,99.5625,99.56999969482422,10872
2012-08-12,99.58499908447266,99.59750366210938,99.56500244140625,99.56500244140625,505077
2012-08-19,99.59750366210938,99.5999984741211,99.57749938964844,99.5875015258789,495127
2012-08-26,99.61000061035156,99.61750030517578,99.59500122070312,99.59750366210938,508938
2012-09-02,99.60749816894531,99.61750030517578,99.5999984741211,99.61250305175781,452598
2012-09-09,99.62000274658203,99.63249969482422,99.60749816894531,99.60749816894531,763770
2012-09-16,99.6624984741211,99.66999816894531,99.61750030517578,99.62000274658203,63946
2012-09-23,99.6624984741211,99.6675033569336,99.63999938964844,99.6624984741211,46670
2012-09-30,99.65750122070312,99.66999816894531,99.65750122070312,99.6675033569336,11415
2012-10-07,99.66999816894531,99.67250061035156,99.65499877929688,99.65750122070312,19451
2012-10-14,99.70249938964844,99.7125015258789,99.66960144042969,99.66999816894531,47441
2012-10-21,99.69499969482422,99.70500183105469,99.69000244140625,99.69999694824219,16178
2012-10-28,99.6875,99.70500183105469,99.68499755859375,99.69999694824219,4520
2012-11-04,99.69000244140625,99.7074966430664,99.68499755859375,99.6875,14044
2012-11-11,99.6875,99.69249725341797,99.68499755859375,99.69000244140625,22023
2012-11-18,99.67749786376953,99.69000244140625,99.67250061035156,99.69000244140625,338307
2012-11-25,99.68499755859375,99.6875,99.67500305175781,99.67749786376953,407070
2012-12-02,99.69000244140625,99.69249725341797,99.68499755859375,99.68499755859375,386195
2012-12-09,99.69249725341797,99.69499969482422,99.6875,99.69000244140625,559426
2012-12-16,99.6875,99.69999694824219,99.68499755859375,99.69499969482422,45047
2012-12-23,99.69249725341797,99.69499969482422,99.68000030517578,99.6875,17434
2012-12-30,99.69999694824219,99.70500183105469,99.69000244140625,99.69249725341797,31760
2013-01-06,99.69750213623047,99.69999694824219,99.69499969482422,99.69750213623047,54569
2013-01-13,99.69750213623047,99.70500183105469,99.69000244140625,99.69750213623047,41572
2013-01-20,99.69999694824219,99.70500183105469,99.69499969482422,99.69499969482422,39328
2013-01-27,99.70500183105469,99.7074966430664,99.69249725341797,99.69750213623047,41965
2013-02-03,99.7074966430664,99.70999908447266,99.70249938964844,99.70500183105469,13274
2013-02-10,99.70999908447266,99.7125015258789,99.70500183105469,99.7074966430664,121791
2013-02-17,99.7074966430664,99.70999908447266,99.69999694824219,99.70249938964844,450136
2013-02-24,99.7125015258789,99.71499633789062,99.70249938964844,99.7074966430664,644409
2013-03-03,99.72000122070312,99.7249984741211,99.7125015258789,99.7125015258789,376465
2013-03-10,99.72000122070312,99.72250366210938,99.71749877929688,99.72000122070312,370563
2013-03-17,99.69249725341797,99.72000122070312,99.68499755859375,99.71749877929688,116459
2013-03-24,99.70999908447266,99.71499633789062,99.68499755859375,99.68499755859375,65631
2013-03-31,99.72000122070312,99.72250366210938,99.70999908447266,99.7125015258789,43792
2013-04-07,99.72250366210938,99.7249984741211,99.71749877929688,99.72000122070312,17543
2013-04-14,99.72000122070312,99.72250366210938,99.71499633789062,99.72250366210938,29521
2013-04-21,99.7249984741211,99.72750091552734,99.71749877929688,99.71749877929688,18302
2013-04-28,99.72750091552734,99.73249816894531,99.7249984741211,99.7249984741211,22408
2013-05-05,99.7249984741211,99.72750091552734,99.72250366210938,99.7249984741211,11843
2013-05-12,99.72250366210938,99.7249984741211,99.72000122070312,99.7249984741211,479846
2013-05-19,99.72750091552734,99.7300033569336,99.72000122070312,99.72000122070312,551040
2013-05-26,99.72000122070312,99.7300033569336,99.7125015258789,99.7300033569336,791384
2013-06-02,99.7249984741211,99.72750091552734,99.71749877929688,99.72000122070312,427310
2013-06-09,99.7249984741211,99.7300033569336,99.72000122070312,99.7249984741211,605291
2013-06-16,99.70999908447266,99.72750091552734,99.70500183105469,99.7249984741211,80915
2013-06-23,99.72250366210938,99.7249984741211,99.68250274658203,99.7074966430664,50269
2013-06-30,99.72750091552734,99.7300033569336,99.72000122070312,99.72250366210938,18133
2013-07-07,99.73249816894531,99.73500061035156,99.7249984741211,99.72750091552734,19220
2013-07-14,99.72750091552734,99.7323989868164,99.72000122070312,99.7323989868164,36112
2013-07-21,99.7300033569336,99.73249816894531,99.72250366210938,99.7300033569336,11391
2013-07-28,99.73249816894531,99.73249816894531,99.72750091552734,99.7300033569336,11815
2013-08-04,99.73249816894531,99.73500061035156,99.7300033569336,99.73249816894531,4819
2013-08-11,99.73500061035156,99.73750305175781,99.73249816894531,99.73249816894531,7122
2013-08-18,99.7300033569336,99.73690032958984,99.72750091552734,99.73500061035156,349095
2013-08-25,99.73500061035156,99.73750305175781,99.7249984741211,99.73249816894531,391915
2013-09-01,99.73999786376953,99.74250030517578,99.73249816894531,99.73750305175781,375112
2013-09-08,99.74500274658203,99.74749755859375,99.73999786376953,99.73999786376953,396935
2013-09-15,99.74749755859375,99.75250244140625,99.74250030517578,99.74500274658203,92791
2013-09-22,99.74500274658203,99.75,99.74250030517578,99.74500274658203,26468
2013-09-29,99.75250244140625,99.75499725341797,99.74250030517578,99.74500274658203,32533
2013-10-06,99.75250244140625,99.75749969482422,99.74500274658203,99.75,56804
2013-10-13,99.75250244140625,99.75499725341797,99.72250366210938,99.75499725341797,69367
2013-10-20,99.76249694824219,99.76499938964844,99.75250244140625,99.75250244140625,28849
2013-10-27,99.75749969482422,99.76499938964844,99.75499725341797,99.76249694824219,26990
2013-11-03,99.75749969482422,99.76249694824219,99.75749969482422,99.76000213623047,8203
2013-11-10,99.76000213623047,99.76249694824219,99.75749969482422,99.76000213623047,12796
2013-11-17,99.76249694824219,99.76750183105469,99.75749969482422,99.76260375976562,430781
2013-11-24,99.76249694824219,99.76499938964844,99.75749969482422,99.76499938964844,250045
2013-12-01,99.76000213623047,99.76249694824219,99.75749969482422,99.76000213623047,383654
2013-12-08,99.75749969482422,99.76000213623047,99.75250244140625,99.75749969482422,350841
2013-12-15,99.74500274658203,99.76499938964844,99.74250030517578,99.75499725341797,69267
2013-12-22,99.74749755859375,99.75,99.74250030517578,99.74250030517578,9696
2013-12-29,99.75499725341797,99.76000213623047,99.74500274658203,99.74749755859375,24909
2014-01-05,99.75749969482422,99.76000213623047,99.75499725341797,99.76000213623047,40041
2014-01-12,99.75499725341797,99.76110076904297,99.75250244140625,99.76000213623047,24754
2014-01-19,99.75250244140625,99.76000213623047,99.74500274658203,99.75499725341797,37177
2014-01-26,99.75749969482422,99.76000213623047,99.74749755859375,99.75,32536
2014-02-02,99.76499938964844,99.76750183105469,99.75749969482422,99.76000213623047,17046
2014-02-09,99.76499938964844,99.76750183105469,99.76249694824219,99.76750183105469,60944
2014-02-16,99.76499938964844,99.76750183105469,99.76249694824219,99.76499938964844,292265
2014-02-23,99.76499938964844,99.76750183105469,99.76249694824219,99.76249694824219,368016
2014-03-02,99.76499938964844,99.76499938964844,99.76249694824219,99.76499938964844,307686
2014-03-09,99.76499938964844,99.76750183105469,99.76249694824219,99.76249694824219,484025
2014-03-16,99.75749969482422,99.7655029296875,99.75250244140625,99.76499938964844,59989
2014-03-23,99.76249694824219,99.76499938964844,99.75499725341797,99.75749969482422,26811
2014-03-30,99.7699966430664,99.77249908447266,99.76249694824219,99.76499938964844,25753
2014-04-06,99.77249908447266,99.7750015258789,99.7699966430664,99.7699966430664,23021
2014-04-13,99.77249908447266,99.7750015258789,99.7699966430664,99.7750015258789,17045
2014-04-20,99.77249908447266,99.7750015258789,99.7699966430664,99.77249908447266,14140
2014-04-27,99.77749633789062,99.77999877929688,99.7699966430664,99.7699966430664,24972
2014-05-04,99.77749633789062,99.77999877929688,99.7750015258789,99.77749633789062,13993
2014-05-11,99.7750015258789,99.77999877929688,99.77249908447266,99.77749633789062,18102
2014-05-18,99.7750015258789,99.77749633789062,99.7699966430664,99.7750015258789,374410
2014-05-25,99.77249908447266,99.7750015258789,99.7699966430664,99.7750015258789,335402
2014-06-01,99.77249908447266,99.7750015258789,99.7699966430664,99.77249908447266,339338
2014-06-08,99.7699966430664,99.7750015258789,99.76750183105469,99.77249908447266,513459
2014-06-15,99.76750183105469,99.7699966430664,99.76499938964844,99.76750183105469,42612
2014-06-22,99.76750183105469,99.77249908447266,99.76499938964844,99.76750183105469,17443
2014-06-29,99.76750183105469,99.7699966430664,99.76499938964844,99.76499938964844,15510
2014-07-06,99.76750183105469,99.76750183105469,99.76499938964844,99.76750183105469,7827
2014-07-13,99.76499938964844,99.7699966430664,99.76499938964844,99.76499938964844,22562
2014-07-20,99.76499938964844,99.76750183105469,99.76249694824219,99.76499938964844,19396
2014-07-27,99.76000213623047,99.76499938964844,99.75749969482422,99.76249694824219,22311
2014-08-03,99.76499938964844,99.76750183105469,99.76000213623047,99.76249694824219,12061
2014-08-10,99.76750183105469,99.7699966430664,99.76499938964844,99.76499938964844,8577
2014-08-17,99.76249694824219,99.7699966430664,99.76000213623047,99.7699966430664,386018
2014-08-24,99.76499938964844,99.76499938964844,99.76000213623047,99.76000213623047,346096
2014-08-31,99.76750183105469,99.7699966430664,99.76249694824219,99.76499938964844,376016
2014-09-07,99.76499938964844,99.7699966430664,99.76249694824219,99.7699966430664,499700
2014-09-14,99.76499938964844,99.7654037475586,99.75749969482422,99.76499938964844,51888
2014-09-21,99.76750183105469,99.76750183105469,99.76249694824219,99.76499938964844,19896
2014-09-28,99.76750183105469,99.7699966430664,99.76499938964844,99.7699966430664,19956
2014-10-05,99.7699966430664,99.7750015258789,99.76750183105469,99.76750183105469,17292
2014-10-12,99.76499938964844,99.7750015258789,99.75749969482422,99.77249908447266,32144
2014-10-19,99.76499938964844,99.76750183105469,99.76249694824219,99.76499938964844,7932
2014-10-26,99.76499938964844,99.76750183105469,99.76499938964844,99.76499938964844,18450
2014-11-02,99.76750183105469,99.76750183105469,99.76499938964844,99.76499938964844,3340
2014-11-09,99.76750183105469,99.76750183105469,99.76499938964844,99.76499938964844,1842
2014-11-16,99.76249694824219,99.76820373535156,99.76000213623047,99.76750183105469,395452
2014-11-23,99.76249694824219,99.76499938964844,99.76000213623047,99.76249694824219,272827
2014-11-30,99.76249694824219,99.76499938964844,99.76000213623047,99.76249694824219,567880
2014-12-07,99.75749969482422,99.76499938964844,99.75499725341797,99.76249694824219,565482
2014-12-14,99.74500274658203,99.75749969482422,99.74250030517578,99.75749969482422,76092
2014-12-21,99.74500274658203,99.75,99.73500061035156,99.74250030517578,30295
2014-12-28,99.74749755859375,99.75,99.74500274658203,99.74500274658203,11353
2015-01-04,99.74749755859375,99.75250244140625,99.74500274658203,99.74500274658203,42207
2015-01-11,99.74500274658203,99.75,99.74250030517578,99.75,36813
2015-01-18,99.74250030517578,99.74250030517578,99.73500061035156,99.73999786376953,23215
2015-01-25,99.74250030517578,99.74500274658203,99.73500061035156,99.74250030517578,20425
2015-02-01,99.73999786376953,99.74250030517578,99.73500061035156,99.73500061035156,36462
2015-02-08,99.73999786376953,99.73999786376953,99.73500061035156,99.73750305175781,115988
2015-02-15,99.72000122070312,99.72750091552734,99.71499633789062,99.72250366210938,715771
2015-02-22,99.73500061035156,99.73750305175781,99.71749877929688,99.71749877929688,662925
2015-03-01,99.73500061035156,99.73750305175781,99.7300033569336,99.73249816894531,723029
2015-03-08,99.7300033569336,99.73500061035156,99.72750091552734,99.73500061035156,543473
2015-03-15,99.7249984741211,99.73249816894531,99.7074966430664,99.7300033569336,143684
2015-03-22,99.72250366210938,99.7300033569336,99.72000122070312,99.72750091552734,54634
2015-03-29,99.72750091552734,99.7300033569336,99.72250366210938,99.7249984741211,24692
2015-04-05,99.7249984741211,99.72750091552734,99.72250366210938,99.72750091552734,21925
2015-04-12,99.71499633789062,99.7249984741211,99.70500183105469,99.7249984741211,41221
2015-04-19,99.7125015258789,99.71499633789062,99.70999908447266,99.71499633789062,13903
2015-04-26,99.70999908447266,99.7125015258789,99.70999908447266,99.7125015258789,35433
2015-05-03,99.71749877929688,99.72250366210938,99.7074966430664,99.70999908447266,51495
2015-05-10,99.72250366210938,99.7249984741211,99.71749877929688,99.71749877929688,18493
2015-05-17,99.70500183105469,99.7239990234375,99.70249938964844,99.72250366210938,704598
2015-05-24,99.7074966430664,99.70999908447266,99.69999694824219,99.70249938964844,445216
2015-05-31,99.70999908447266,99.71499633789062,99.70500183105469,99.70999908447266,641702
2015-06-07,99.7125015258789,99.71499633789062,99.7074966430664,99.70999908447266,646991
2015-06-14,99.70249938964844,99.716796875,99.66999816894531,99.70999908447266,122489
2015-06-21,99.70500183105469,99.7074966430664,99.70249938964844,99.70249938964844,40550
2015-06-28,99.7125015258789,99.71499633789062,99.69249725341797,99.70500183105469,58920
2015-07-05,99.7125015258789,99.71749877929688,99.70249938964844,99.7125015258789,35340
2015-07-12,99.68000030517578,99.71499633789062,99.68000030517578,99.7125015258789,62559
2015-07-19,99.67749786376953,99.68000030517578,99.67250061035156,99.68000030517578,28176
2015-07-26,99.67749786376953,99.6875,99.66000366210938,99.68000030517578,78268
2015-08-02,99.6624984741211,99.68499755859375,99.66000366210938,99.67749786376953,39542
2015-08-09,99.66999816894531,99.6875,99.66500091552734,99.66500091552734,42069
2015-08-16,99.65499877929688,99.67500305175781,99.61499786376953,99.67250061035156,1013951
2015-08-23,99.63749694824219,99.68000030517578,99.63500213623047,99.65750122070312,1218450
2015-08-30,99.6500015258789,99.66500091552734,99.62750244140625,99.63749694824219,852901
2015-09-06,99.6624984741211,99.66500091552734,99.64749908447266,99.6500015258789,640124
2015-09-13,99.67250061035156,99.67749786376953,99.58000183105469,99.6624984741211,430892
2015-09-20,99.6624984741211,99.68000030517578,99.65249633789062,99.68000030517578,128958
2015-09-27,99.68000030517578,99.68499755859375,99.6624984741211,99.6624984741211,73028
2015-10-04,99.67749786376953,99.68000030517578,99.67250061035156,99.68000030517578,51182
2015-10-11,99.68000030517578,99.6875,99.67500305175781,99.67749786376953,46667
2015-10-18,99.65750122070312,99.68329620361328,99.65499877929688,99.68000030517578,60482
2015-10-25,99.64749908447266,99.6624984741211,99.6449966430664,99.65499877929688,67023
2015-11-01,99.63249969482422,99.65249633789062,99.625,99.64749908447266,50687
2015-11-08,99.63500213623047,99.63500213623047,99.625,99.62750244140625,33518
2015-11-15,99.55000305175781,99.63999938964844,99.55000305175781,99.63749694824219,780781
2015-11-22,99.52749633789062,99.55249786376953,99.52249908447266,99.55000305175781,770001
2015-11-29,99.5,99.54000091552734,99.49749755859375,99.52749633789062,1191268
2015-12-06,99.4800033569336,99.5,99.47000122070312,99.49749755859375,1342344
2015-12-13,99.37999725341797,99.48249816894531,99.37750244140625,99.48249816894531,315784
2015-12-20,99.38249969482422,99.38500213623047,99.37000274658203,99.37999725341797,59527
2015-12-27,99.37750244140625,99.38249969482422,99.36750030517578,99.37999725341797,33426
2016-01-03,99.375,99.39250183105469,99.37249755859375,99.37750244140625,141575
2016-01-10,99.37999725341797,99.38500213623047,99.37249755859375,99.37750244140625,75621
2016-01-17,99.37000274658203,99.37999725341797,99.36000061035156,99.375,89424
2016-01-24,99.3949966430664,99.41000366210938,99.36250305175781,99.37249755859375,71380
2016-01-31,99.375,99.39749908447266,99.375,99.3949966430664,47982
2016-02-07,99.37999725341797,99.38749694824219,99.36000061035156,99.375,242676
2016-02-14,99.35749816894531,99.36750030517578,99.3499984741211,99.36250305175781,693695
2016-02-21,99.32749938964844,99.36000061035156,99.32499694824219,99.35250091552734,753414
2016-02-28,99.34500122070312,99.35250091552734,99.33000183105469,99.33000183105469,901581
2016-03-06,99.36250305175781,99.36499786376953,99.34500122070312,99.34750366210938,768763
2016-03-13,99.3550033569336,99.36750030517578,99.2925033569336,99.36499786376953,209108
2016-03-20,99.34750366210938,99.35749816894531,99.33999633789062,99.3550033569336,60116
2016-03-27,99.36499786376953,99.37000274658203,99.34500122070312,99.34750366210938,49639
2016-04-03,99.36750030517578,99.375,99.36499786376953,99.36499786376953,50537
2016-04-10,99.36750030517578,99.37249755859375,99.36499786376953,99.37000274658203,29926
2016-04-17,99.3324966430664,99.37000274658203,99.33000183105469,99.36750030517578,46152
2016-04-24,99.3550033569336,99.35749816894531,99.32749938964844,99.3324966430664,74991
2016-05-01,99.36000061035156,99.375,99.35250091552734,99.3550033569336,35799
2016-05-08,99.37000274658203,99.37249755859375,99.36499786376953,99.36499786376953,27182
2016-05-15,99.27249908447266,99.3739013671875,99.26000213623047,99.3739013671875,1600896
2016-05-22,99.27749633789062,99.29000091552734,99.24749755859375,99.27249908447266,1258194
2016-05-29,99.33499908447266,99.33999633789062,99.25749969482422,99.26000213623047,1104263
2016-06-05,99.34249877929688,99.3499984741211,99.32749938964844,99.33499908447266,716399
2016-06-12,99.3324966430664,99.34750366210938,99.30500030517578,99.34500122070312,188342
2016-06-19,99.37999725341797,99.38999938964844,99.31999969482422,99.32250213623047,122269
2016-06-26,99.36000061035156,99.3949966430664,99.34750366210938,99.3949966430664,143806
2016-07-03,99.3324966430664,99.36000061035156,99.31500244140625,99.36000061035156,108213
2016-07-10,99.30500030517578,99.3324966430664,99.30249786376953,99.33000183105469,105889
2016-07-17,99.2300033569336,99.30750274658203,99.21749877929688,99.30500030517578,145648
2016-07-24,99.2249984741211,99.23249816894531,99.19499969482422,99.22750091552734,131658
2016-07-31,99.17749786376953,99.23249816894531,99.17500305175781,99.22750091552734,94074
2016-08-07,99.18250274658203,99.18499755859375,99.15750122070312,99.17749786376953,82860
2016-08-14,99.13249969482422,99.1958999633789,99.12750244140625,99.18250274658203,1311635
2016-08-21,99.09500122070312,99.1449966430664,99.09249877929688,99.13500213623047,1064806
2016-08-28,99.13749694824219,99.16999816894531,99.09249877929688,99.09500122070312,1349781
2016-09-04,99.11750030517578,99.15750122070312,99.10749816894531,99.13500213623047,1235237
2016-09-11,99.13749694824219,99.14749908447266,99.11750030517578,99.12000274658203,1249915
2016-09-18,99.12999725341797,99.14250183105469,99.0875015258789,99.13999938964844,368994
2016-09-25,99.13749694824219,99.15499877929688,99.12000274658203,99.12999725341797,243262
2016-10-02,99.12000274658203,99.13749694824219,99.11250305175781,99.13749694824219,119757
2016-10-09,99.11750030517578,99.12750244140625,99.11499786376953,99.12249755859375,140239
2016-10-16,99.0999984741211,99.125,99.09249877929688,99.12000274658203,212861
2016-10-23,99.09750366210938,99.10250091552734,99.08000183105469,99.09750366210938,140804
2016-10-30,99.11250305175781,99.12999725341797,99.09500122070312,99.09750366210938,137609
2016-11-06,99.0875015258789,99.16500091552734,99.08499908447266,99.11250305175781,176929
2016-11-13,99.0250015258789,99.09249877929688,99.01750183105469,99.08999633789062,1915917
2016-11-20,99.00250244140625,99.02999877929688,98.99500274658203,99.02249908447266,1103635
2016-11-27,99.01249694824219,99.0199966430664,99.00250244140625,99.00499725341797,1400999
2016-12-04,99.01000213623047,99.01750183105469,99.00499725341797,99.01499938964844,1030503
2016-12-11,98.99749755859375,99.01750183105469,98.98500061035156,99.01000213623047,1560813
2016-12-18,98.99250030517578,99.00569915771484,98.98750305175781,98.99749755859375,104801
2016-12-25,99.0,99.00499725341797,98.99250030517578,98.99500274658203,47841
2017-01-01,98.9800033569336,99.00250244140625,98.9800033569336,99.0,74318
2017-01-08,98.97250366210938,98.98249816894531,98.97250366210938,98.98249816894531,76859
2017-01-15,98.93499755859375,98.96499633789062,98.92749786376953,98.9625015258789,118965
2017-01-22,98.94750213623047,98.95500183105469,98.93499755859375,98.9375,95721
2017-01-29,98.96499633789062,98.9749984741211,98.94249725341797,98.94499969482422,68880
2017-02-05,98.95999908447266,98.96749877929688,98.9574966430664,98.9625015258789,56348
2017-02-12,98.90750122070312,98.9625015258789,98.87999725341797,98.95999908447266,1386375
2017-02-19,98.90750122070312,98.9175033569336,98.88749694824219,98.91000366210938,1083689
2017-02-26,98.8499984741211,98.90750122070312,98.82749938964844,98.90750122070312,2117073
2017-03-05,98.87000274658203,98.875,98.84249877929688,98.8499984741211,1216791
2017-03-12,98.80249786376953,98.875,98.76750183105469,98.87249755859375,268641
2017-03-19,98.83000183105469,98.8324966430664,98.80000305175781,98.80500030517578,113281
2017-03-26,98.8324966430664,98.83999633789062,98.81999969482422,98.83000183105469,111458
2017-04-02,98.83000183105469,98.83999633789062,98.82749938964844,98.83499908447266,78934
2017-04-09,98.84159851074219,98.84500122070312,98.83000183105469,98.83000183105469,84282
2017-04-16,98.80500030517578,98.8125,98.79499816894531,98.79750061035156,78173
2017-04-23,98.79750061035156,98.80249786376953,98.77999877929688,98.80000305175781,73884
2017-04-30,98.79499816894531,98.81500244140625,98.79000091552734,98.79750061035156,79252
2017-05-07,98.82250213623047,98.82250213623047,98.79499816894531,98.79750061035156,121610
2017-05-14,98.75,98.82250213623047,98.74500274658203,98.82250213623047,1873164
2017-05-21,98.74500274658203,98.75499725341797,98.73750305175781,98.74749755859375,1219253
2017-05-28,98.73500061035156,98.75749969482422,98.73249816894531,98.74749755859375,981777
2017-06-04,98.7300033569336,98.75250244140625,98.72250366210938,98.73500061035156,1016667
2017-06-11,98.72250366210938,98.75,98.72000122070312,98.7300033569336,1658799
2017-06-18,98.69249725341797,98.78980255126953,98.68499755859375,98.72250366210938,176931
2017-06-25,98.69499969482422,98.69999694824219,98.6875,98.69000244140625,63784
2017-07-02,98.69249725341797,98.69750213623047,98.69000244140625,98.69499969482422,67968
2017-07-09,98.69750213623047,98.70249938964844,98.69499969482422,98.69499969482422,60089
2017-07-16,98.6675033569336,98.69999694824219,98.6675033569336,98.69999694824219,63898
2017-07-23,98.68250274658203,98.68250274658203,98.66000366210938,98.66999816894531,50570
2017-07-30,98.68499755859375,98.6875,98.67749786376953,98.68250274658203,25996
2017-08-06,98.68250274658203,98.69000244140625,98.68250274658203,98.68499755859375,42278
2017-08-13,98.67250061035156,98.68579864501953,98.66000366210938,98.68499755859375,727372
2017-08-20,98.66999816894531,98.67749786376953,98.66500091552734,98.66999816894531,572310
2017-08-27,98.67749786376953,98.68000030517578,98.6675033569336,98.6675033569336,617134
2017-09-03,98.69750213623047,98.70249938964844,98.67500305175781,98.68000030517578,929685
2017-09-10,98.67250061035156,98.69750213623047,98.66999816894531,98.69750213623047,1057784
2017-09-17,98.63500213623047,98.67500305175781,98.62000274658203,98.67250061035156,165435
2017-09-24,98.6500015258789,98.65499877929688,98.63500213623047,98.63500213623047,79249
2017-10-01,98.63749694824219,98.65249633789062,98.63249969482422,98.6500015258789,84859
2017-10-08,98.6449966430664,98.64749908447266,98.62999725341797,98.63749694824219,67574
2017-10-15,98.58499908447266,98.64610290527344,98.57499694824219,98.6449966430664,89677
2017-10-22,98.5824966430664,98.58999633789062,98.58000183105469,98.5824966430664,49549
2017-10-29,98.58499908447266,98.59249877929688,98.5824966430664,98.58499908447266,40110
2017-11-05,98.5824966430664,98.58499908447266,98.57749938964844,98.58499908447266,43068
2017-11-12,98.4574966430664,98.58499908447266,98.45500183105469,98.5824966430664,1384336
2017-11-19,98.44999694824219,98.4625015258789,98.44499969482422,98.4574966430664,803278
2017-11-26,98.44999694824219,98.4574966430664,98.44499969482422,98.44999694824219,1272403
2017-12-03,98.40249633789062,98.45249938964844,98.3949966430664,98.45249938964844,1414055
2017-12-10,98.375,98.4124984741211,98.37249755859375,98.40499877929688,1354850
2017-12-17,98.32250213623047,98.375,98.30750274658203,98.375,276539
2017-12-24,98.3375015258789,98.34750366210938,98.31999969482422,98.32250213623047,182738
2017-12-31,98.30249786376953,98.33999633789062,98.30000305175781,98.33499908447266,257403
2018-01-07,98.27749633789062,98.30500030517578,98.2750015258789,98.30249786376953,193207
2018-01-14,98.21499633789062,98.27999877929688,98.19499969482422,98.27749633789062,249672
2018-01-21,98.19499969482422,98.2300033569336,98.1875,98.2125015258789,175307
2018-01-28,98.17250061035156,98.19750213623047,98.17250061035156,98.19499969482422,200092
2018-02-04,98.13249969482422,98.2074966430664,98.12750244140625,98.17749786376953,183874
2018-02-11,98.1050033569336,98.13749694824219,98.1050033569336,98.13249969482422,410565
2018-02-18,97.91999816894531,97.96749877929688,97.8949966430664,97.95500183105469,1355906
2018-02-25,97.94000244140625,97.95999908447266,97.86000061035156,97.9124984741211,2304958
2018-03-04,97.85250091552734,97.94499969482422,97.8499984741211,97.93499755859375,1404088
2018-03-11,97.7750015258789,97.85250091552734,97.7750015258789,97.8499984741211,1685947
2018-03-18,97.71499633789062,97.78250122070312,97.67250061035156,97.77999877929688,691404
2018-03-25,97.70999908447266,97.74749755859375,97.7074966430664,97.72000122070312,458275
2018-04-01,97.66999816894531,97.71499633789062,97.6624984741211,97.7074966430664,315700
2018-04-08,97.6449966430664,97.68499755859375,97.6449966430664,97.66999816894531,278047
2018-04-15,97.6500015258789,97.6624984741211,97.63749694824219,97.6449966430664,496718
2018-04-22,97.6624984741211,97.67250061035156,97.625,97.65249633789062,352606
2018-04-29,97.62999725341797,97.66999816894531,97.62750244140625,97.66500091552734,330055
2018-05-06,97.6624984741211,97.66500091552734,97.62249755859375,97.62999725341797,246272
2018-05-13,97.69000244140625,97.7300033569336,97.6624984741211,97.6624984741211,1953790
2018-05-20,97.69750213623047,97.7125015258789,97.6675033569336,97.69249725341797,1228864
2018-05-27,97.66999816894531,97.71499633789062,97.65499877929688,97.69750213623047,1484696
2018-06-03,97.6624984741211,97.67500305175781,97.6500015258789,97.6675033569336,1156892
2018-06-10,97.67250061035156,97.67749786376953,97.62249755859375,97.66000366210938,1193348
2018-06-17,97.63999938964844,97.67749786376953,97.63249969482422,97.67500305175781,222937
2018-06-24,97.65499877929688,97.6624984741211,97.63749694824219,97.63749694824219,155298
2018-07-01,97.66000366210938,97.6624984741211,97.64749908447266,97.65750122070312,67186
2018-07-08,97.66500091552734,97.6675033569336,97.65750122070312,97.66000366210938,93900
2018-07-15,97.625,97.66739654541016,97.5999984741211,97.66500091552734,227838
2018-07-22,97.6449966430664,97.6500015258789,97.62000274658203,97.62249755859375,131958
2018-07-29,97.6500015258789,97.6500015258789,97.63249969482422,97.6500015258789,133843
2018-08-05,97.68000030517578,97.68000030517578,97.64749908447266,97.65249633789062,171073
2018-08-12,97.63749694824219,97.68620300292969,97.62000274658203,97.68000030517578,1538407
2018-08-19,97.64749908447266,97.66000366210938,97.63500213623047,97.63500213623047,1104901
2018-08-26,97.6449966430664,97.65249633789062,97.63749694824219,97.6449966430664,764726
2018-09-02,97.64250183105469,97.65750122070312,97.63999938964844,97.65499877929688,950252
2018-09-09,97.65750122070312,97.66000366210938,97.63999938964844,97.64250183105469,1266387
2018-09-16,97.5425033569336,97.6624984741211,97.53250122070312,97.65750122070312,425116
2018-09-23,97.55500030517578,97.55750274658203,97.52749633789062,97.5425033569336,365547
2018-09-30,97.56999969482422,97.58000183105469,97.54499816894531,97.55249786376953,248200
2018-10-07,97.55750274658203,97.56999969482422,97.54750061035156,97.56999969482422,221805
2018-10-14,97.35250091552734,97.55999755859375,97.33999633789062,97.55750274658203,511686
