Date,OPEN,HIGH,LOW,CLOSE
2017-07-14,46.84,49.11,46.11,49.09
2017-07-21,49.14,50.19,47.81,47.93
2017-07-28,47.96,52.7,47.68,52.63
2017-08-04,52.6,52.93,50.88,52.46
2017-08-11,52.39,53.64,51.3,52.05
2017-08-18,52.02,52.96,50.0,52.86
2017-08-25,53.0,53.0,51.3,52.35
2017-09-01,52.38,52.95,50.56,52.69
2017-09-08,52.85,54.87,51.99,53.75
2017-09-15,53.82,55.99,53.04,55.48
2017-09-22,55.59,56.91,54.82,56.9
2017-09-29,56.87,59.49,56.7,57.51
2017-10-06,56.73,57.28,55.13,55.68
2017-10-13,55.5,57.57,55.06,57.2
2017-10-20,57.28,58.54,56.6,57.94
2017-10-27,57.95,60.65,57.04,60.5
2017-11-03,60.66,62.23,60.0,62.09
2017-11-10,62.27,64.65,62.08,63.6
2017-11-17,63.68,63.77,61.08,62.72
2017-11-24,62.8,63.95,61.44,63.73
2017-12-01,63.8,64.32,62.5,63.7
2017-12-08,63.5,63.68,61.13,63.39
2017-12-15,63.29,65.83,62.01,63.25
2017-12-22,63.36,65.28,63.0,65.04
2017-12-29,65.2,67.1,65.0,66.62
2018-01-05,66.55,68.27,66.24,67.79
2018-01-12,67.8,70.05,67.44,69.81
2018-01-19,69.88,70.37,68.28,68.65
2018-01-26,68.8,71.28,68.39,70.29
2018-02-02,70.47,70.64,67.96,68.23
2018-02-09,68.15,68.46,61.77,62.71
2018-02-16,62.5,65.22,61.76,64.9
2018-02-23,64.96,67.37,64.4,67.1
2018-03-02,67.29,67.9,63.19,64.56
2018-03-09,64.65,66.16,63.43,65.49
2018-03-16,65.5,66.42,64.05,65.99
2018-03-23,66.01,70.57,65.39,70.36
2018-03-30,70.43,71.05,68.78,70.22
2018-04-06,69.32,70.04,66.69,66.93
2018-04-13,67.1,73.09,67.0,72.62
2018-04-20,72.7,74.75,70.83,73.71
2018-04-27,73.77,75.47,73.13,74.44
2018-05-04,74.62,75.41,72.38,75.0
2018-05-11,75.0,78.0,73.1,77.18
2018-05-18,77.05,80.5,76.55,78.71
2018-05-25,78.61,80.49,76.01,76.33
2018-06-01,76.11,78.75,74.49,76.71
2018-06-08,76.66,77.61,73.81,76.34
2018-06-15,76.3,77.07,73.0,73.0
2018-06-22,73.06,75.86,72.45,75.53
2018-06-29,74.8,79.7,73.74,79.42
2018-07-06,78.55,78.95,76.36,77.29
2018-07-13,77.21,79.51,72.67,74.92
2018-07-20,74.92,75.37,71.19,73.0
2018-07-27,73.22,74.85,72.52,74.39
2018-08-03,74.31,75.27,71.84,73.42
2018-08-10,73.21,74.9,71.4,72.96
2018-08-17,73.0,73.93,70.3,71.86
2018-08-24,71.77,76.42,71.42,75.43
2018-08-31,75.54,78.03,75.39,77.45
2018-09-07,77.69,79.72,75.64,77.1
2018-09-14,77.08,80.13,76.9,78.1
2018-09-21,78.07,80.12,77.46,78.77
2018-09-28,78.97,82.87,78.97,82.69
2018-10-05,82.79,86.74,82.55,84.11
2018-10-12,84.17,85.45,79.23,80.6
2018-10-19,81.0,81.92,78.69,80.02
2018-10-26,80.11,80.41,75.11,77.73
2018-11-02,77.64,78.03,72.16,72.62
2018-11-09,72.85,74.13,69.13,69.88
2018-11-16,70.69,71.88,64.61,67.1
2018-11-23,66.99,67.64,58.41,59.19
2018-11-30,58.98,61.4,57.5,58.68
2018-12-07,59.98,63.73,58.36,61.4
2018-12-14,61.34,62.33,59.33,60.25
2018-12-21,60.25,61.21,52.79,53.5
2018-12-28,53.49,55.29,49.93,52.23
2019-01-04,53.0,58.31,52.51,57.42
2019-01-11,57.41,62.49,57.13,60.59
2019-01-18,60.62,63.0,58.9,62.58
2019-01-25,62.74,63.15,60.21,61.51
2019-02-01,61.49,62.97,59.49,62.9
2019-02-08,62.83,63.63,60.6,61.97
2019-02-15,62.11,66.39,60.9,64.88
2019-02-22,66.39,67.73,65.58,66.91
2019-03-01,66.97,67.47,64.32,65.0
2019-03-08,64.97,67.0,64.02,65.81
2019-03-15,65.76,68.14,65.63,67.02
2019-03-22,67.14,68.69,66.2,67.08
2019-03-29,67.0,68.89,66.36,68.39
2019-04-05,67.58,70.48,67.58,70.48
2019-04-12,70.56,71.87,70.3,71.55
2019-04-19,71.55,72.27,70.74,72.01
2019-04-26,71.93,75.6,71.3,71.57
2019-05-03,71.56,73.27,69.68,70.78
2019-05-10,70.59,71.79,68.79,70.86
2019-05-17,70.83,73.36,69.72,72.17
2019-05-24,72.5,73.4,67.02,69.26
2019-05-31,69.15,70.59,64.37,64.47
2019-06-07,61.64,63.59,59.45,63.24
2019-06-14,63.58,64.1,59.57,62.04
2019-06-21,62.07,65.76,60.25,65.35
2019-06-28,65.5,66.85,64.08,66.51
2019-07-05,65.05,66.75,62.09,64.44
2019-07-12,64.34,67.65,63.76,67.0
2019-07-19,66.87,67.47,61.29,62.65
2019-07-26,63.05,64.66,62.59,63.39
2019-08-02,63.32,65.42,60.02,61.17
2019-08-09,61.46,61.56,55.88,58.42
2019-08-16,58.3,61.5,57.67,58.64
2019-08-23,58.72,61.41,58.3,58.94
2019-08-30,58.35,61.19,58.24,60.43
2019-09-06,58.8,62.4,57.23,61.78
2019-09-13,61.6,63.78,58.92,60.25
2019-09-20,66.45,71.95,63.04,64.77
2019-09-27,65.23,65.5,60.76,61.91
2019-10-04,62.24,62.24,56.15,58.43
2019-10-11,58.02,60.69,57.38,60.68
2019-10-18,60.69,60.73,58.0,59.3
2019-10-25,59.23,62.11,58.26,62.03
2019-11-01,62.04,62.34,59.4,61.55
2019-11-08,61.8,63.32,60.66,62.61
2019-11-15,62.6,63.65,61.22,63.45
2019-11-22,63.36,64.27,60.3,63.5
2019-11-29,63.6,64.6,62.36,63.92
2019-12-06,60.73,64.88,60.3,64.27
2019-12-13,64.29,65.79,63.01,64.99
2019-12-20,65.05,66.78,64.88,66.1
2019-12-27,66.15,68.33,65.81,68.2
2020-01-03,68.2,69.5,65.63,68.7
